Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
62.924206167,1,0,0,1,1,1,0,1
62.924255208,1,0,0,0,1,1,0,1
62.924352750,1,0,0,0,1,0,0,1
62.924410167,1,0,0,0,1,1,0,1
62.924411667,1,1,0,0,1,1,0,1
62.924415625,0,1,0,0,1,1,0,1
62.924466833,0,0,0,0,1,1,0,1
62.924525250,0,1,0,0,1,1,0,1
62.924580417,0,0,0,0,1,1,0,1
62.924638792,0,1,0,0,1,1,0,1
62.924693958,0,0,0,0,1,1,0,1
62.924751833,0,0,0,0,1,0,0,1
62.924752375,0,1,0,0,1,0,0,1
62.924753792,1,1,0,0,1,0,0,1
62.924807500,1,0,0,0,1,0,0,1
62.924865917,1,1,0,0,1,0,0,1
62.924921083,1,0,0,0,1,0,0,1
62.924979458,1,1,0,0,1,0,0,1
62.925034625,1,0,0,0,1,0,0,1
62.925093042,1,1,0,0,1,0,0,1
62.925148167,1,0,0,0,1,0,0,1
62.925205042,1,0,0,0,1,1,0,1
62.925206542,1,1,0,0,1,1,0,1
62.925261708,1,0,0,0,1,1,0,1
62.925303875,1,0,0,1,1,1,0,1
62.925466500,1,0,0,0,1,1,0,1
62.925660792,1,1,0,0,1,1,0,1
62.925664708,0,1,0,0,1,1,0,1
62.925715958,0,0,0,0,1,1,0,1
62.925774333,0,1,0,0,1,1,0,1
62.925775750,1,1,0,0,1,1,0,1
62.925829500,1,0,0,0,1,1,0,1
62.925887875,1,1,0,0,1,1,0,1
62.925943042,1,0,0,0,1,1,0,1
62.926000958,1,0,0,0,1,0,0,1
62.926001458,1,1,0,0,1,0,0,1
62.926056583,1,0,0,0,1,0,0,1
62.926115000,1,1,0,0,1,0,0,1
62.926170167,1,0,0,0,1,0,0,1
62.926228542,1,1,0,0,1,0,0,1
62.926283708,1,0,0,0,1,0,0,1
62.926340583,1,0,0,0,1,1,0,1
62.926342083,1,1,0,0,1,1,0,1
62.926397250,1,0,0,0,1,1,0,1
62.926455167,1,0,0,0,1,0,0,1
62.926455667,1,1,0,0,1,0,0,1
62.926510792,1,0,0,0,1,0,0,1
62.926523208,1,0,0,0,1,1,0,1
62.926818208,1,0,0,1,1,1,0,1
62.926902000,1,0,0,0,1,1,0,1
62.926987583,1,0,0,0,1,0,0,1
62.927021917,1,0,0,0,1,1,0,1
62.927023417,1,1,0,0,1,1,0,1
62.927027333,0,1,0,0,1,1,0,1
62.927078583,0,0,0,0,1,1,0,1
62.927136458,0,0,0,0,1,0,0,1
62.927137000,0,1,0,0,1,0,0,1
62.927192125,0,0,0,0,1,0,0,1
62.927250542,0,1,0,0,1,0,0,1
62.927305667,0,0,0,0,1,0,0,1
62.927364083,0,1,0,0,1,0,0,1
62.927365500,1,1,0,0,1,0,0,1
62.927419250,1,0,0,0,1,0,0,1
62.927477625,1,1,0,0,1,0,0,1
62.927532792,1,0,0,0,1,0,0,1
62.927591208,1,1,0,0,1,0,0,1
62.927646333,1,0,0,0,1,0,0,1
62.927704750,1,1,0,0,1,0,0,1
62.927708667,0,1,0,0,1,0,0,1
62.927759917,0,0,0,0,1,0,0,1
62.927818292,0,1,0,0,1,0,0,1
62.927819708,1,1,0,0,1,0,0,1
62.927873458,1,0,0,0,1,0,0,1
62.927886042,1,0,0,0,1,1,0,1
62.927891833,1,0,0,0,1,0,0,1
62.927905958,1,0,0,1,1,0,0,1
62.927956667,1,0,0,1,1,1,0,1
62.927996417,1,0,0,0,1,1,0,1
62.928098792,1,0,0,0,1,0,0,1
62.928157458,1,0,0,0,1,1,0,1
62.928158958,1,1,0,0,1,1,0,1
62.928162875,0,1,0,0,1,1,0,1
62.928214125,0,0,0,0,1,1,0,1
62.928272500,0,1,0,0,1,1,0,1
62.928327667,0,0,0,0,1,1,0,1
62.928385542,0,0,0,0,1,0,0,1
62.928386083,0,1,0,0,1,0,0,1
62.928441208,0,0,0,0,1,0,0,1
62.928498083,0,0,0,0,1,1,0,1
62.928499625,0,1,0,0,1,1,0,1
62.928501042,1,1,0,0,1,1,0,1
62.928554792,1,0,0,0,1,1,0,1
62.928612667,1,0,0,0,1,0,0,1
62.928613167,1,1,0,0,1,0,0,1
62.928668333,1,0,0,0,1,0,0,1
62.928726708,1,1,0,0,1,0,0,1
62.928781875,1,0,0,0,1,0,0,1
62.928840292,1,1,0,0,1,0,0,1
62.928844167,0,1,0,0,1,0,0,1
62.928895417,0,0,0,0,1,0,0,1
62.928952333,0,0,0,0,1,1,0,1
62.928953833,0,1,0,0,1,1,0,1
62.928955250,1,1,0,0,1,1,0,1
62.929009000,1,0,0,0,1,1,0,1
62.929025833,1,0,0,0,1,0,0,1
62.929045083,1,0,0,1,1,0,0,1
62.929084500,1,0,0,1,1,1,0,1
62.929132667,1,0,0,0,1,1,0,1
62.929294500,1,1,0,0,1,1,0,1
62.929298417,0,1,0,0,1,1,0,1
62.929349667,0,0,0,0,1,1,0,1
62.929408042,0,1,0,0,1,1,0,1
62.929463208,0,0,0,0,1,1,0,1
62.929521583,0,1,0,0,1,1,0,1
62.929523000,1,1,0,0,1,1,0,1
62.929576750,1,0,0,0,1,1,0,1
62.929634625,1,0,0,0,1,0,0,1
62.929635167,1,1,0,0,1,0,0,1
62.929639042,0,1,0,0,1,0,0,1
62.929690292,0,0,0,0,1,0,0,1
62.929748708,0,1,0,0,1,0,0,1
62.929750125,1,1,0,0,1,0,0,1
62.929803875,1,0,0,0,1,0,0,1
62.929862250,1,1,0,0,1,0,0,1
62.929917417,1,0,0,0,1,0,0,1
62.929975833,1,1,0,0,1,0,0,1
62.930030958,1,0,0,0,1,0,0,1
62.930087833,1,0,0,0,1,1,0,1
62.930089333,1,1,0,0,1,1,0,1
62.930093292,0,1,0,0,1,1,0,1
62.930144500,0,0,0,0,1,1,0,1
62.930162792,0,0,0,0,1,0,0,1
62.930254708,0,0,0,0,1,1,0,1
62.931246292,0,0,0,1,1,1,0,1
62.931484958,0,0,0,0,1,1,0,1
62.931679125,0,1,0,0,1,1,0,1
62.931734250,0,0,0,0,1,1,0,1
62.931792667,0,1,0,0,1,1,0,1
62.931794083,1,1,0,0,1,1,0,1
62.931847833,1,0,0,0,1,1,0,1
62.931906208,1,1,0,0,1,1,0,1
62.931910167,0,1,0,0,1,1,0,1
62.931961375,0,0,0,0,1,1,0,1
62.932019250,0,0,0,0,1,0,0,1
62.932019792,0,1,0,0,1,0,0,1
62.932074917,0,0,0,0,1,0,0,1
62.932133333,0,1,0,0,1,0,0,1
62.932134750,1,1,0,0,1,0,0,1
62.932188458,1,0,0,0,1,0,0,1
62.932246875,1,1,0,0,1,0,0,1
62.932250792,0,1,0,0,1,0,0,1
62.932302042,0,0,0,0,1,0,0,1
62.932358917,0,0,0,0,1,1,0,1
62.932360417,0,1,0,0,1,1,0,1
62.932361833,1,1,0,0,1,1,0,1
62.932415583,1,0,0,0,1,1,0,1
62.932473458,1,0,0,0,1,0,0,1
62.932474000,1,1,0,0,1,0,0,1
62.932529125,1,0,0,0,1,0,0,1
62.932543167,1,0,0,0,1,1,0,1
62.932561125,1,0,0,1,1,1,0,1
62.932644917,1,0,0,0,1,1,0,1
62.932730542,1,0,0,0,1,0,0,1
62.932813125,1,0,0,0,1,1,0,1
62.932814625,1,1,0,0,1,1,0,1
62.932818542,0,1,0,0,1,1,0,1
62.932869792,0,0,0,0,1,1,0,1
62.932927667,0,0,0,0,1,0,0,1
62.932928208,0,1,0,0,1,0,0,1
62.932983333,0,0,0,0,1,0,0,1
62.933040250,0,0,0,0,1,1,0,1
62.933041750,0,1,0,0,1,1,0,1
62.933096917,0,0,0,0,1,1,0,1
62.933155292,0,1,0,0,1,1,0,1
62.933156708,1,1,0,0,1,1,0,1
62.933210458,1,0,0,0,1,1,0,1
62.933268333,1,0,0,0,1,0,0,1
62.933268875,1,1,0,0,1,0,0,1
62.933324000,1,0,0,0,1,0,0,1
62.933380875,1,0,0,0,1,1,0,1
62.933382417,1,1,0,0,1,1,0,1
62.933437583,1,0,0,0,1,1,0,1
62.933495458,1,0,0,0,1,0,0,1
62.933495958,1,1,0,0,1,0,0,1
62.933499875,0,1,0,0,1,0,0,1
62.933551125,0,0,0,0,1,0,0,1
62.933609542,0,1,0,0,1,0,0,1
62.933610958,1,1,0,0,1,0,0,1
62.933664667,1,0,0,0,1,0,0,1
62.933678083,1,0,0,0,1,1,0,1
62.933683875,1,0,0,0,1,0,0,1
62.933752750,1,0,0,0,1,1,0,1
62.934628417,1,0,0,1,1,1,0,1
62.934718833,1,0,0,0,1,1,0,1
62.934813042,1,0,0,0,1,0,0,1
62.934857083,1,0,0,0,1,1,0,1
62.934858583,1,1,0,0,1,1,0,1
62.934862500,0,1,0,0,1,1,0,1
62.934913750,0,0,0,0,1,1,0,1
62.934972167,0,1,0,0,1,1,0,1
62.935027333,0,0,0,0,1,1,0,1
62.935085708,0,1,0,0,1,1,0,1
62.935140875,0,0,0,0,1,1,0,1
62.935198750,0,0,0,0,1,0,0,1
62.935199292,0,1,0,0,1,0,0,1
62.935200708,1,1,0,0,1,0,0,1
62.935254417,1,0,0,0,1,0,0,1
62.935312833,1,1,0,0,1,0,0,1
62.935367958,1,0,0,0,1,0,0,1
62.935426375,1,1,0,0,1,0,0,1
62.935481542,1,0,0,0,1,0,0,1
62.935539917,1,1,0,0,1,0,0,1
62.935543833,0,1,0,0,1,0,0,1
62.935595083,0,0,0,0,1,0,0,1
62.935653500,0,1,0,0,1,0,0,1
62.935654917,1,1,0,0,1,0,0,1
62.935708625,1,0,0,0,1,0,0,1
62.935720250,1,0,0,0,1,1,0,1
62.935740875,1,0,0,1,1,1,0,1
62.935828458,1,0,0,0,1,1,0,1
62.935920375,1,0,0,0,1,0,0,1
62.935992625,1,0,0,0,1,1,0,1
62.935994125,1,1,0,0,1,1,0,1
62.935998042,0,1,0,0,1,1,0,1
62.936049292,0,0,0,0,1,1,0,1
62.936107708,0,1,0,0,1,1,0,1
62.936162833,0,0,0,0,1,1,0,1
62.936221250,0,1,0,0,1,1,0,1
62.936276417,0,0,0,0,1,1,0,1
62.936334292,0,0,0,0,1,0,0,1
62.936334792,0,1,0,0,1,0,0,1
62.936336250,1,1,0,0,1,0,0,1
62.936389958,1,0,0,0,1,0,0,1
62.936448375,1,1,0,0,1,0,0,1
62.936503500,1,0,0,0,1,0,0,1
62.936561917,1,1,0,0,1,0,0,1
62.936617042,1,0,0,0,1,0,0,1
62.936675458,1,1,0,0,1,0,0,1
62.936730625,1,0,0,0,1,0,0,1
62.936787500,1,0,0,0,1,1,0,1
62.936789000,1,1,0,0,1,1,0,1
62.936844167,1,0,0,0,1,1,0,1
62.936861458,1,0,0,0,1,0,0,1
62.936877125,1,0,0,1,1,0,0,1
62.937006667,1,0,0,1,1,1,0,1
62.937037875,1,0,0,0,1,1,0,1
62.937129667,1,1,0,0,1,1,0,1
62.937133583,0,1,0,0,1,1,0,1
62.937184833,0,0,0,0,1,1,0,1
62.937243208,0,1,0,0,1,1,0,1
62.937244625,1,1,0,0,1,1,0,1
62.937298375,1,0,0,0,1,1,0,1
62.937356792,1,1,0,0,1,1,0,1
62.937360667,0,1,0,0,1,1,0,1
62.937411917,0,0,0,0,1,1,0,1
62.937469833,0,0,0,0,1,0,0,1
62.937470333,0,1,0,0,1,0,0,1
62.937525500,0,0,0,0,1,0,0,1
62.937583875,0,1,0,0,1,0,0,1
62.937585292,1,1,0,0,1,0,0,1
62.937639042,1,0,0,0,1,0,0,1
62.937697458,1,1,0,0,1,0,0,1
62.937701333,0,1,0,0,1,0,0,1
62.937752583,0,0,0,0,1,0,0,1
62.937809458,0,0,0,0,1,1,0,1
62.937811000,0,1,0,0,1,1,0,1
62.937866167,0,0,0,0,1,1,0,1
62.937924042,0,0,0,0,1,0,0,1
62.937924542,0,1,0,0,1,0,0,1
62.937925958,1,1,0,0,1,0,0,1
62.937979708,1,0,0,0,1,0,0,1
62.937990458,1,0,0,0,1,1,0,1
62.938301208,1,0,0,1,1,1,0,1
62.938385000,1,0,0,0,1,1,0,1
62.938468833,1,0,0,0,1,0,0,1
62.938490792,1,0,0,0,1,1,0,1
62.938492292,1,1,0,0,1,1,0,1
62.938496208,0,1,0,0,1,1,0,1
62.938547458,0,0,0,0,1,1,0,1
62.938605375,0,0,0,0,1,0,0,1
62.938605875,0,1,0,0,1,0,0,1
62.938661000,0,0,0,0,1,0,0,1
62.938717917,0,0,0,0,1,1,0,1
62.938719417,0,1,0,0,1,1,0,1
62.938774583,0,0,0,0,1,1,0,1
62.938832958,0,1,0,0,1,1,0,1
62.938834375,1,1,0,0,1,1,0,1
62.938888125,1,0,0,0,1,1,0,1
62.938946000,1,0,0,0,1,0,0,1
62.938946542,1,1,0,0,1,0,0,1
62.939001667,1,0,0,0,1,0,0,1
62.939058542,1,0,0,0,1,1,0,1
62.939060083,1,1,0,0,1,1,0,1
62.939115250,1,0,0,0,1,1,0,1
62.939173625,1,1,0,0,1,1,0,1
62.939177542,0,1,0,0,1,1,0,1
62.939228792,0,0,0,0,1,1,0,1
62.939286667,0,0,0,0,1,0,0,1
62.939287208,0,1,0,0,1,0,0,1
62.939288625,1,1,0,0,1,0,0,1
62.939342333,1,0,0,0,1,0,0,1
62.939352917,1,0,0,0,1,1,0,1
62.939370917,1,0,0,1,1,1,0,1
62.939461375,1,0,0,0,1,1,0,1
62.939556708,1,0,0,0,1,0,0,1
62.939626333,1,0,0,0,1,1,0,1
62.939627833,1,1,0,0,1,1,0,1
62.939631750,0,1,0,0,1,1,0,1
62.939683000,0,0,0,0,1,1,0,1
62.939741375,0,1,0,0,1,1,0,1
62.939796542,0,0,0,0,1,1,0,1
62.939854958,0,1,0,0,1,1,0,1
62.939910125,0,0,0,0,1,1,0,1
62.939968000,0,0,0,0,1,0,0,1
62.939968500,0,1,0,0,1,0,0,1
62.939969917,1,1,0,0,1,0,0,1
62.940023667,1,0,0,0,1,0,0,1
62.940082042,1,1,0,0,1,0,0,1
62.940137208,1,0,0,0,1,0,0,1
62.940195625,1,1,0,0,1,0,0,1
62.940250750,1,0,0,0,1,0,0,1
62.940309167,1,1,0,0,1,0,0,1
62.940313083,0,1,0,0,1,0,0,1
62.940364333,0,0,0,0,1,0,0,1
62.940422708,0,1,0,0,1,0,0,1
62.940424125,1,1,0,0,1,0,0,1
62.940477875,1,0,0,0,1,0,0,1
62.940488042,1,0,0,0,1,1,0,1
62.940493833,1,0,0,0,1,0,0,1
62.940510042,1,0,0,1,1,0,0,1
62.940552583,1,0,0,1,1,1,0,1
62.940597625,1,0,0,0,1,1,0,1
62.940686958,1,0,0,0,1,0,0,1
62.940761875,1,0,0,0,1,1,0,1
62.940763375,1,1,0,0,1,1,0,1
62.940767333,0,1,0,0,1,1,0,1
62.940818542,0,0,0,0,1,1,0,1
62.940876917,0,1,0,0,1,1,0,1
62.940932083,0,0,0,0,1,1,0,1
62.940990500,0,1,0,0,1,1,0,1
62.941045625,0,0,0,0,1,1,0,1
62.941103542,0,0,0,0,1,0,0,1
62.941104042,0,1,0,0,1,0,0,1
62.941105458,1,1,0,0,1,0,0,1
62.941159208,1,0,0,0,1,0,0,1
62.941217583,1,1,0,0,1,0,0,1
62.941272750,1,0,0,0,1,0,0,1
62.941331167,1,1,0,0,1,0,0,1
62.941386292,1,0,0,0,1,0,0,1
62.941444708,1,1,0,0,1,0,0,1
62.941499833,1,0,0,0,1,0,0,1
62.941556750,1,0,0,0,1,1,0,1
62.941558250,1,1,0,0,1,1,0,1
62.941613417,1,0,0,0,1,1,0,1
62.942377792,1,0,0,1,1,1,0,1
62.942499542,1,0,0,0,1,1,0,1
62.942693792,1,1,0,0,1,1,0,1
62.942697708,0,1,0,0,1,1,0,1
62.942748958,0,0,0,0,1,1,0,1
62.942807333,0,1,0,0,1,1,0,1
62.942808750,1,1,0,0,1,1,0,1
62.942862500,1,0,0,0,1,1,0,1
62.942920875,1,1,0,0,1,1,0,1
62.942924792,0,1,0,0,1,1,0,1
62.942976042,0,0,0,0,1,1,0,1
62.943033958,0,0,0,0,1,0,0,1
62.943034458,0,1,0,0,1,0,0,1
62.943089583,0,0,0,0,1,0,0,1
62.943148000,0,1,0,0,1,0,0,1
62.943203167,0,0,0,0,1,0,0,1
62.943261542,0,1,0,0,1,0,0,1
62.943316708,0,0,0,0,1,0,0,1
62.943373583,0,0,0,0,1,1,0,1
62.943375083,0,1,0,0,1,1,0,1
62.943430250,0,0,0,0,1,1,0,1
62.943488167,0,0,0,0,1,0,0,1
62.943488667,0,1,0,0,1,0,0,1
62.943490083,1,1,0,0,1,0,0,1
62.943543833,1,0,0,0,1,0,0,1
62.943555417,1,0,0,0,1,1,0,1
62.943561167,1,0,0,0,1,0,0,1
62.943575750,1,0,0,1,1,0,0,1
62.943604125,1,0,0,1,1,1,0,1
62.943659542,1,0,0,0,1,1,0,1
62.943752917,1,0,0,0,1,0,0,1
62.943827792,1,0,0,0,1,1,0,1
62.943829292,1,1,0,0,1,1,0,1
62.943833208,0,1,0,0,1,1,0,1
62.943884458,0,0,0,0,1,1,0,1
62.943942375,0,0,0,0,1,0,0,1
62.943942875,0,1,0,0,1,0,0,1
62.943998042,0,0,0,0,1,0,0,1
62.944054917,0,0,0,0,1,1,0,1
62.944056417,0,1,0,0,1,1,0,1
62.944111583,0,0,0,0,1,1,0,1
62.944169958,0,1,0,0,1,1,0,1
62.944171375,1,1,0,0,1,1,0,1
62.944225125,1,0,0,0,1,1,0,1
62.944283542,1,1,0,0,1,1,0,1
62.944338667,1,0,0,0,1,1,0,1
62.944397083,1,1,0,0,1,1,0,1
62.944452250,1,0,0,0,1,1,0,1
62.944510625,1,1,0,0,1,1,0,1
62.944514542,0,1,0,0,1,1,0,1
62.944565792,0,0,0,0,1,1,0,1
62.944623708,0,0,0,0,1,0,0,1
62.944624208,0,1,0,0,1,0,0,1
62.944625625,1,1,0,0,1,0,0,1
62.944679333,1,0,0,0,1,0,0,1
62.944690333,1,0,0,0,1,1,0,1
62.945771292,1,0,0,1,1,1,0,1
62.945861708,1,0,0,0,1,1,0,1
62.945956250,1,0,0,0,1,0,0,1
62.945985333,1,0,0,0,1,1,0,1
62.945986833,1,1,0,0,1,1,0,1
62.945990750,0,1,0,0,1,1,0,1
62.946042000,0,0,0,0,1,1,0,1
62.946100375,0,1,0,0,1,1,0,1
62.946155542,0,0,0,0,1,1,0,1
62.946213917,0,1,0,0,1,1,0,1
62.946269083,0,0,0,0,1,1,0,1
62.946327000,0,0,0,0,1,0,0,1
62.946327500,0,1,0,0,1,0,0,1
62.946328917,1,1,0,0,1,0,0,1
62.946382667,1,0,0,0,1,0,0,1
62.946441042,1,1,0,0,1,0,0,1
62.946496208,1,0,0,0,1,0,0,1
62.946554583,1,1,0,0,1,0,0,1
62.946609750,1,0,0,0,1,0,0,1
62.946668167,1,1,0,0,1,0,0,1
62.946672083,0,1,0,0,1,0,0,1
62.946723292,0,0,0,0,1,0,0,1
62.946781708,0,1,0,0,1,0,0,1
62.946783125,1,1,0,0,1,0,0,1
62.946836875,1,0,0,0,1,0,0,1
62.946847417,1,0,0,0,1,1,0,1
62.946853208,1,0,0,0,1,0,0,1
62.946865708,1,0,0,1,1,0,0,1
62.946911958,1,0,0,1,1,1,0,1
62.946953292,1,0,0,0,1,1,0,1
62.947044333,1,0,0,0,1,0,0,1
62.947120833,1,0,0,0,1,1,0,1
62.947122375,1,1,0,0,1,1,0,1
62.947126292,0,1,0,0,1,1,0,1
62.947177500,0,0,0,0,1,1,0,1
62.947235917,0,1,0,0,1,1,0,1
62.947291083,0,0,0,0,1,1,0,1
62.947349458,0,1,0,0,1,1,0,1
62.947404625,0,0,0,0,1,1,0,1
62.947462500,0,0,0,0,1,0,0,1
62.947463042,0,1,0,0,1,0,0,1
62.947464458,1,1,0,0,1,0,0,1
62.947518167,1,0,0,0,1,0,0,1
62.947576583,1,1,0,0,1,0,0,1
62.947631750,1,0,0,0,1,0,0,1
62.947690125,1,1,0,0,1,0,0,1
62.947745292,1,0,0,0,1,0,0,1
62.947803708,1,1,0,0,1,0,0,1
62.947858833,1,0,0,0,1,0,0,1
62.947915708,1,0,0,0,1,1,0,1
62.947917250,1,1,0,0,1,1,0,1
62.947972375,1,0,0,0,1,1,0,1
62.948001958,1,0,0,1,1,1,0,1
62.948125667,1,0,0,0,1,1,0,1
62.948257917,1,1,0,0,1,1,0,1
62.948261792,0,1,0,0,1,1,0,1
62.948313042,0,0,0,0,1,1,0,1
62.948371458,0,1,0,0,1,1,0,1
62.948426625,0,0,0,0,1,1,0,1
62.948485000,0,1,0,0,1,1,0,1
62.948486417,1,1,0,0,1,1,0,1
62.948540167,1,0,0,0,1,1,0,1
62.948598042,1,0,0,0,1,0,0,1
62.948598583,1,1,0,0,1,0,0,1
62.948653708,1,0,0,0,1,0,0,1
62.948712125,1,1,0,0,1,0,0,1
62.948716042,0,1,0,0,1,0,0,1
62.948767250,0,0,0,0,1,0,0,1
62.948825667,0,1,0,0,1,0,0,1
62.948827083,1,1,0,0,1,0,0,1
62.948880833,1,0,0,0,1,0,0,1
62.948937708,1,0,0,0,1,1,0,1
62.948939208,1,1,0,0,1,1,0,1
62.948994375,1,0,0,0,1,1,0,1
62.949052250,1,0,0,0,1,0,0,1
62.949052792,1,1,0,0,1,0,0,1
62.949107917,1,0,0,0,1,0,0,1
62.949118083,1,0,0,0,1,1,0,1
62.949123875,1,0,0,0,1,0,0,1
62.949166833,1,0,0,0,1,1,0,1
62.950037875,1,0,0,1,1,1,0,1
62.950121667,1,0,0,0,1,1,0,1
62.950205375,1,0,0,0,1,0,0,1
62.950300333,1,0,0,0,1,1,0,1
62.950301833,1,1,0,0,1,1,0,1
62.950305750,0,1,0,0,1,1,0,1
62.950357000,0,0,0,0,1,1,0,1
62.950415417,0,1,0,0,1,1,0,1
62.950470583,0,0,0,0,1,1,0,1
62.950528458,0,0,0,0,1,0,0,1
62.950528958,0,1,0,0,1,0,0,1
62.950584125,0,0,0,0,1,0,0,1
62.950642542,0,1,0,0,1,0,0,1
62.950643958,1,1,0,0,1,0,0,1
62.950697667,1,0,0,0,1,0,0,1
62.950754542,1,0,0,0,1,1,0,1
62.950756083,1,1,0,0,1,1,0,1
62.950811208,1,0,0,0,1,1,0,1
62.950869125,1,0,0,0,1,0,0,1
62.950869625,1,1,0,0,1,0,0,1
62.950924792,1,0,0,0,1,0,0,1
62.950983167,1,1,0,0,1,0,0,1
62.950987083,0,1,0,0,1,0,0,1
62.951038333,0,0,0,0,1,0,0,1
62.951096750,0,1,0,0,1,0,0,1
62.951098167,1,1,0,0,1,0,0,1
62.951151875,1,0,0,0,1,0,0,1
62.951163083,1,0,0,0,1,1,0,1
62.951168833,1,0,0,0,1,0,0,1
62.951179792,1,0,0,1,1,0,0,1
62.951237750,1,0,0,1,1,1,0,1
62.951270250,1,0,0,0,1,1,0,1
62.951367292,1,0,0,0,1,0,0,1
62.951435875,1,0,0,0,1,1,0,1
62.951437375,1,1,0,0,1,1,0,1
62.951441292,0,1,0,0,1,1,0,1
62.951492542,0,0,0,0,1,1,0,1
62.951550958,0,1,0,0,1,1,0,1
62.951606083,0,0,0,0,1,1,0,1
62.951664500,0,1,0,0,1,1,0,1
62.951719667,0,0,0,0,1,1,0,1
62.951777542,0,0,0,0,1,0,0,1
62.951778083,0,1,0,0,1,0,0,1
62.951779500,1,1,0,0,1,0,0,1
62.951833208,1,0,0,0,1,0,0,1
62.951891625,1,1,0,0,1,0,0,1
62.951946750,1,0,0,0,1,0,0,1
62.952005167,1,1,0,0,1,0,0,1
62.952060333,1,0,0,0,1,0,0,1
62.952118708,1,1,0,0,1,0,0,1
62.952122583,0,1,0,0,1,0,0,1
62.952173875,0,0,0,0,1,0,0,1
62.952232292,0,1,0,0,1,0,0,1
62.952233708,1,1,0,0,1,0,0,1
62.952287417,1,0,0,0,1,0,0,1
62.952303458,1,0,0,0,1,1,0,1
62.952309250,1,0,0,0,1,0,0,1
62.952368000,1,0,0,0,1,1,0,1
62.953219500,1,0,0,1,1,1,0,1
62.953352708,1,0,0,0,1,1,0,1
62.953443667,1,0,0,0,1,0,0,1
62.953479833,1,0,0,0,1,1,0,1
62.953481333,1,1,0,0,1,1,0,1
62.953485292,0,1,0,0,1,1,0,1
62.953536500,0,0,0,0,1,1,0,1
62.953594917,0,1,0,0,1,1,0,1
62.953650042,0,0,0,0,1,1,0,1
62.953708458,0,1,0,0,1,1,0,1
62.953763625,0,0,0,0,1,1,0,1
62.953821500,0,0,0,0,1,0,0,1
62.953822042,0,1,0,0,1,0,0,1
62.953823458,1,1,0,0,1,0,0,1
62.953877167,1,0,0,0,1,0,0,1
62.953935583,1,1,0,0,1,0,0,1
62.953990708,1,0,0,0,1,0,0,1
62.954049125,1,1,0,0,1,0,0,1
62.954104292,1,0,0,0,1,0,0,1
62.954162667,1,1,0,0,1,0,0,1
62.954217833,1,0,0,0,1,0,0,1
62.954274708,1,0,0,0,1,1,0,1
62.954276208,1,1,0,0,1,1,0,1
62.954331375,1,0,0,0,1,1,0,1
62.954365250,1,0,0,1,1,1,0,1
62.954488917,1,0,0,0,1,1,0,1
62.954616875,1,1,0,0,1,1,0,1
62.954620792,0,1,0,0,1,1,0,1
62.954672042,0,0,0,0,1,1,0,1
62.954730458,0,1,0,0,1,1,0,1
62.954785583,0,0,0,0,1,1,0,1
62.954844000,0,1,0,0,1,1,0,1
62.954845417,1,1,0,0,1,1,0,1
62.954899167,1,0,0,0,1,1,0,1
62.954957042,1,0,0,0,1,0,0,1
62.954957542,1,1,0,0,1,0,0,1
62.955012708,1,0,0,0,1,0,0,1
62.955071125,1,1,0,0,1,0,0,1
62.955075000,0,1,0,0,1,0,0,1
62.955126250,0,0,0,0,1,0,0,1
62.955184667,0,1,0,0,1,0,0,1
62.955186042,1,1,0,0,1,0,0,1
62.955239792,1,0,0,0,1,0,0,1
62.955296667,1,0,0,0,1,1,0,1
62.955298208,1,1,0,0,1,1,0,1
62.955302125,0,1,0,0,1,1,0,1
62.955353375,0,0,0,0,1,1,0,1
62.955411250,0,0,0,0,1,0,0,1
62.955411750,0,1,0,0,1,0,0,1
62.955466917,0,0,0,0,1,0,0,1
62.955478292,0,0,0,0,1,1,0,1
62.956074333,0,0,0,1,1,1,0,1
62.956158125,0,0,0,0,1,1,0,1
62.956244208,0,0,0,0,1,0,0,1
62.956318667,0,0,0,0,1,1,0,1
62.956320167,0,1,0,0,1,1,0,1
62.956375333,0,0,0,0,1,1,0,1
62.956433750,0,1,0,0,1,1,0,1
62.956488875,0,0,0,0,1,1,0,1
62.956546792,0,0,0,0,1,0,0,1
62.956547292,0,1,0,0,1,0,0,1
62.956602458,0,0,0,0,1,0,0,1
62.956660833,0,1,0,0,1,0,0,1
62.956662250,1,1,0,0,1,0,0,1
62.956716000,1,0,0,0,1,0,0,1
62.956772875,1,0,0,0,1,1,0,1
62.956774375,1,1,0,0,1,1,0,1
62.956829542,1,0,0,0,1,1,0,1
62.956887458,1,0,0,0,1,0,0,1
62.956887958,1,1,0,0,1,0,0,1
62.956943125,1,0,0,0,1,0,0,1
62.957000000,1,0,0,0,1,1,0,1
62.957001500,1,1,0,0,1,1,0,1
62.957005375,0,1,0,0,1,1,0,1
62.957056667,0,0,0,0,1,1,0,1
62.957115042,0,1,0,0,1,1,0,1
62.957116458,1,1,0,0,1,1,0,1
62.957170208,1,0,0,0,1,1,0,1
62.957186667,1,0,0,0,1,0,0,1
62.957198208,1,0,0,1,1,0,0,1
62.957255458,1,0,0,1,1,1,0,1
62.957288708,1,0,0,0,1,1,0,1
62.957455708,1,1,0,0,1,1,0,1
62.957459625,0,1,0,0,1,1,0,1
62.957510875,0,0,0,0,1,1,0,1
